stock_code,stock_name,market,report_type,report_year,first_appointment_date,first_change_date,second_change_date,third_change_date,actual_disclosure_date,stat_date
002573,清新环境,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002581,*ST未名,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002584,西陇科学,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002590,万安科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002602,世纪华通,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002605,姚记科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002629,仁智股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002631,德尔未来,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002636,金安国纪,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002638,勤上股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002641,公元股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002642,荣联科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002651,利君股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002688,金河生物,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002689,ST远智,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002696,百洋股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002698,博实股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002715,登云股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002717,*ST岭南,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002725,跃岭股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002735,王子新材,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002745,木林森,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002755,奥赛康,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002758,浙农股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002765,蓝黛科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002778,中晟高科,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002789,*ST建艺,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002797,第一创业,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002822,ST中装,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002830,名雕股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002835,同为股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002851,麦格米特,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002856,*ST美芝,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002864,盘龙药业,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002871,伟隆股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002881,美格智能,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002888,惠威科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002892,科力尔,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002893,京能热力,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002909,集泰股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002913,奥士康,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002932,*ST明德,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002937,兴瑞科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002942,新农股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002948,青岛银行,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002949,华阳国际,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002957,科瑞技术,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002961,瑞达期货,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002976,瑞玛精密,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002992,宝明科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
002995,天地在线,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
003001,中岩大地,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
003004,声迅股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
003030,祖名股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
003033,征和工业,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
003035,南网能源,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
003037,三和管桩,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300002,神州泰岳,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300008,天海防务,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300010,ST豆神,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300015,爱尔眼科,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300020,ST银江,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300052,中青宝,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300080,易成新能,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300087,ST荃银,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300088,长信科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300094,国联水产,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300125,*ST聆达,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300128,锦富技术,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300132,青松股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300136,信维通信,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300141,和顺电气,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300152,*ST动力,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300159,新研股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300165,天瑞仪器,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300166,东方国信,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300168,万达信息,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300170,汉得信息,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300171,东富龙,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300173,ST福能,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300176,鸿特科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300181,佐力药业,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300191,潜能恒信,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300224,正海磁材,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300245,ST天玑,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300257,开山股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300278,华昌达,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300288,朗玛信息,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300289,利德曼,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300293,蓝英装备,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300302,同有科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300310,宜通世纪,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300337,银邦股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300338,*ST开元,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300346,南大光电,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300350,华鹏飞,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300357,我武生物,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300370,安控科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300371,汇中股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300375,鹏翎股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300378,鼎捷数智,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300396,ST迪瑞,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300408,三环集团,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300418,昆仑万维,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300423,昇辉科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300424,航新科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300427,红相股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300438,鹏辉能源,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300441,鲍斯股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300442,润泽科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300469,信息发展,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300472,*ST新元,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300473,德尔股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300475,香农芯创,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300476,胜宏科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300491,通合科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300501,海顺新材,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300510,金冠股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300516,久之洋,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300518,新迅达,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300525,博思软件,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300533,冰川网络,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300549,优德精密,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300553,集智股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300555,ST路通,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300564,筑博设计,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300567,精测电子,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300568,星源材质,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300573,兴齐眼药,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300579,数字认证,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300590,移为通信,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300592,华凯易佰,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300601,康泰生物,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300605,恒锋信息,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300613,富瀚微,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300622,博士眼镜,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300629,新劲刚,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300634,彩讯股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300639,凯普生物,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300649,杭州园林,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300662,科锐国际,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300678,中科信息,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300691,联合光电,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300702,天宇股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300713,英可瑞,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300718,长盛轴承,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300724,捷佳伟创,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300726,宏达电子,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300731,科创新源,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300736,百邦科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300762,上海瀚讯,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300769,德方纳米,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300770,新媒股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300772,运达股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300780,德恩精工,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300784,利安科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300786,国林科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300789,唐源电气,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300790,宇瞳光学,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300804,广康生化,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300810,中科海讯,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300815,玉禾田,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300820,英杰电气,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300833,浩洋股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300838,浙江力诺,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300857,协创数据,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300869,康泰医学,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300903,科翔股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300906,日月明,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300912,凯龙高科,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300926,博俊科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300928,华安鑫创,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300929,华骐环保,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300942,易瑞生物,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300962,中金辐照,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300963,中洲特材,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300965,恒宇信通,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300968,格林精密,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300969,恒帅股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300973,立高食品,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300978,东箭科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300985,致远新能,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300986,志特新材,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300990,同飞股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
300992,泰福泵业,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301001,凯淳股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301042,安联锐视,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301046,能辉科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301048,金鹰重工,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301057,汇隆新材,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301067,显盈科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301076,新瀚新材,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301081,严牌股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301089,拓新药业,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301103,何氏眼科,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301110,青木科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301111,粤万年青,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301112,信邦智能,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301117,佳缘科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301119,正强股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301121,紫建电子,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301141,中科磁业,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301148,嘉戎技术,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301150,中一科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301153,中科江南,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301160,翔楼新材,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301167,建研设计,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301169,零点有数,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301185,鸥玛软件,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301187,欧圣电气,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301191,菲菱科思,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301199,迈赫股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301205,联特科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301206,三元生物,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301220,亚香股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301226,祥明智能,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301229,纽泰格,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301230,泓博医药,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301232,飞沃科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301246,宏源药业,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301259,艾布鲁,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301260,格力博,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301267,华厦眼科,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301268,铭利达,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301277,新天地,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301278,快可电子,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301288,清研环境,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301309,万得凯,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301315,威士顿,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301326,捷邦科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301327,华宝新能,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301330,熵基科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301333,诺思格,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301335,天元宠物,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301360,荣旗科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301367,瑞迈特,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301408,华人健康,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301413,安培龙,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301428,世纪恒通,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301468,博盈特焊,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301499,维科精密,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301507,民生健康,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301515,港通医疗,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301533,威马农机,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301551,无线传媒,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301556,托普云农,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301557,常友科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301560,众捷汽车,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301566,达利凯普,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301571,国科天成,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301586,佳力奇,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301588,美新科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301591,肯特股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301602,超研股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301607,富特科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301618,长联科技,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301626,苏州天脉,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301633,港迪技术,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301638,南网数字,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301658,首航新能,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301665,泰禾股份,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301668,昊创瑞通,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
301669,高特电子,深市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600018,上港集团,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600027,华电国际,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600032,浙江新能,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600052,东望时代,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600059,古越龙山,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600067,冠城新材,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600094,大名城,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600108,亚盛集团,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600156,华升股份,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600163,中闽能源,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600184,光电股份,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600210,紫江企业,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600217,中再资环,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600222,太龙药业,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600227,赤天化,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600249,两面针,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600278,东方创业,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600281,华阳新材,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600354,敦煌种业,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600370,*ST三房,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600377,宁沪高速,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600439,瑞贝卡,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600467,好当家,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600481,双良节能,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600489,中金黄金,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600522,中天科技,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600545,卓郎智能,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600551,时代出版,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600557,康缘药业,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600560,金自天正,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600561,江西长运,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600592,龙溪股份,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600598,北大荒,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600620,天宸股份,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600639,浦东金桥,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600651,飞乐音响,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600671,天目药业,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600690,海尔智家,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600708,光明地产,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600710,苏美达,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600714,金瑞矿业,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600736,苏州高新,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600737,中粮糖业,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600741,华域汽车,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600760,中航沈飞,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600810,神马股份,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600814,杭州解百,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600820,隧道股份,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600834,申通地铁,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600862,中航高科,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600863,华能蒙电,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600884,杉杉股份,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600905,三峡能源,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600928,西安银行,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600933,爱柯迪,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600967,内蒙一机,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600981,苏豪汇鸿,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
600985,淮北矿业,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601001,晋控煤业,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601007,金陵饭店,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601016,节能风电,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601018,宁波港,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601020,华钰矿业,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601083,锦江航运,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601106,中国一重,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601107,四川成渝,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601118,海南橡胶,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601166,兴业银行,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601188,龙江交通,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601222,林洋能源,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601225,陕西煤业,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601229,上海银行,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601319,中国人保,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601500,通用股份,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
601577,长沙银行,沪市,半年报（中报）,2026,2026-08-28,,,,,2026-08-28
